time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-09 00:00:00+00:00,6.0,6.0,15,12
2025-08-10 00:00:00+00:00,2.0,2.0,37,16
2025-08-11 00:00:00+00:00,5.0,5.0,56,15
2025-08-12 00:00:00+00:00,3.0,2.0,15,12
2025-08-13 00:00:00+00:00,9.0,6.0,15,13
2025-08-14 00:00:00+00:00,3.0,3.0,23,17
2025-08-15 00:00:00+00:00,2.0,2.0,30,18
2025-08-16 00:00:00+00:00,2.0,2.0,51,21
2025-08-17 00:00:00+00:00,2.0,2.0,27,17
2025-08-18 00:00:00+00:00,5.0,4.0,27,18
2025-08-19 00:00:00+00:00,13.0,8.0,18,8
2025-08-20 00:00:00+00:00,1.0,1.0,23,11
2025-08-21 00:00:00+00:00,1.0,1.0,34,23
2025-08-22 00:00:00+00:00,,,30,17
