time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-22 00:00:00+00:00,10.0,6.0,48,32
2025-09-23 00:00:00+00:00,1.0,1.0,29,22
2025-09-24 00:00:00+00:00,,,52,25
2025-09-25 00:00:00+00:00,6.0,6.0,36,27
2025-09-26 00:00:00+00:00,1.0,1.0,44,22
2025-09-27 00:00:00+00:00,2.0,2.0,25,20
2025-09-28 00:00:00+00:00,3.0,3.0,33,18
2025-09-29 00:00:00+00:00,13.0,12.0,32,22
2025-09-30 00:00:00+00:00,15.0,7.0,32,22
2025-10-01 00:00:00+00:00,6.0,5.0,99,25
2025-10-02 00:00:00+00:00,6.0,2.0,30,23
2025-10-03 00:00:00+00:00,3.0,2.0,30,15
2025-10-04 00:00:00+00:00,5.0,5.0,34,18
2025-10-05 00:00:00+00:00,3.0,3.0,37,26
