time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,3,2,41,23
2025-01-31 00:00:00+00:00,6,3,35,20
2025-02-01 00:00:00+00:00,7,3,47,18
2025-02-02 00:00:00+00:00,6,3,27,19
2025-02-03 00:00:00+00:00,3,3,26,14
2025-02-04 00:00:00+00:00,7,5,33,18
2025-02-05 00:00:00+00:00,4,2,24,18
2025-02-06 00:00:00+00:00,7,3,51,19
2025-02-07 00:00:00+00:00,6,2,43,19
2025-02-08 00:00:00+00:00,5,3,89,21
2025-02-09 00:00:00+00:00,6,2,34,24
2025-02-10 00:00:00+00:00,2,2,17,11
2025-02-11 00:00:00+00:00,1,1,51,17
