url_path,views_total,views_unique
/vishal2376/snaptick,559,432
/vishal2376/snaptick/tree/master/app,142,40
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,114,26
/vishal2376/snaptick/tree/master/app/src/main,108,32
/vishal2376/snaptick/tree/master/app/src,104,34
/vishal2376/snaptick/tree/master/app/src/main/res,49,13
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,36,10
/vishal2376/snaptick/issues,35,22
/vishal2376/snaptick/releases/tag/v3.0,32,30
/vishal2376/snaptick/commits/master,31,4
