time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-10 00:00:00+00:00,6,6,71,18
2025-07-11 00:00:00+00:00,2,2,44,15
2025-07-12 00:00:00+00:00,6,6,52,19
2025-07-13 00:00:00+00:00,1,1,23,16
2025-07-14 00:00:00+00:00,8,8,42,25
2025-07-15 00:00:00+00:00,6,5,33,22
2025-07-16 00:00:00+00:00,7,6,16,12
2025-07-17 00:00:00+00:00,6,5,13,9
2025-07-18 00:00:00+00:00,13,8,42,21
2025-07-19 00:00:00+00:00,5,5,38,20
2025-07-20 00:00:00+00:00,6,6,46,21
2025-07-21 00:00:00+00:00,7,7,40,20
2025-07-22 00:00:00+00:00,2,2,30,23
2025-07-23 00:00:00+00:00,3,2,45,26
