url_path,views_total,views_unique
/vishal2376/snaptick,263,177
/vishal2376/snaptick/releases/tag/v3.0,52,39
/vishal2376/snaptick/tree/master/app,47,15
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,35,5
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,32,2
/vishal2376/snaptick/tree/master/app/src,30,10
/vishal2376/snaptick/tree/master/app/src/main,25,8
/vishal2376/snaptick/releases,21,17
/vishal2376/snaptick/tree/master/app/src/main/res,19,6
/vishal2376/snaptick/issues,17,13
