time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-22 00:00:00+00:00,3,3,34,20
2025-05-23 00:00:00+00:00,2,2,17,15
2025-05-24 00:00:00+00:00,2,2,21,17
2025-05-25 00:00:00+00:00,4,4,26,16
2025-05-26 00:00:00+00:00,2,2,25,20
2025-05-27 00:00:00+00:00,7,4,48,15
2025-05-28 00:00:00+00:00,1,1,26,16
2025-05-29 00:00:00+00:00,8,3,44,20
2025-05-30 00:00:00+00:00,7,2,75,20
2025-05-31 00:00:00+00:00,6,3,23,18
2025-06-01 00:00:00+00:00,3,2,36,20
2025-06-02 00:00:00+00:00,3,3,23,13
2025-06-03 00:00:00+00:00,1,1,34,18
2025-06-04 00:00:00+00:00,1,1,27,11
