url_path,views_total,views_unique
/vishal2376/snaptick,270,198
/vishal2376/snaptick/tree/master/app,43,13
/vishal2376/snaptick/releases/tag/v3.0,42,39
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,34,5
/vishal2376/snaptick/tree/master/app/src,24,8
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,24,2
/vishal2376/snaptick/releases,21,18
/vishal2376/snaptick/tree/master/app/src/main,20,6
/vishal2376/snaptick/issues,15,13
/vishal2376/snaptick/tree/master/app/src/main/res,13,4
