url_path,views_total,views_unique
/vishal2376/snaptick,289,216
/vishal2376/snaptick/releases/tag/v3.2,50,42
/vishal2376/snaptick/tree/master/app/src,20,9
/vishal2376/snaptick/tree/master/app,17,10
/vishal2376/snaptick/releases,15,13
/vishal2376/snaptick/tree/master/app/src/main,14,9
/vishal2376/snaptick/issues,14,8
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/data/local/TaskDao.kt,13,1
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,11,9
/vishal2376/snaptick/commits/master,8,2
