time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-16 00:00:00+00:00,,,30,15
2024-11-17 00:00:00+00:00,3.0,2.0,37,16
2024-11-18 00:00:00+00:00,1.0,1.0,51,18
2024-11-19 00:00:00+00:00,,,66,33
2024-11-20 00:00:00+00:00,1.0,1.0,25,19
2024-11-21 00:00:00+00:00,3.0,1.0,26,16
2024-11-22 00:00:00+00:00,5.0,2.0,29,19
2024-11-23 00:00:00+00:00,2.0,1.0,27,14
2024-11-24 00:00:00+00:00,1.0,1.0,90,24
2024-11-25 00:00:00+00:00,,,31,22
2024-11-26 00:00:00+00:00,4.0,2.0,29,14
2024-11-27 00:00:00+00:00,1.0,1.0,23,14
2024-11-28 00:00:00+00:00,,,43,21
2024-11-29 00:00:00+00:00,,,37,20
