time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-03 00:00:00+00:00,22,8,19,13
2026-01-04 00:00:00+00:00,9,4,26,13
2026-01-05 00:00:00+00:00,12,7,19,10
2026-01-06 00:00:00+00:00,9,6,23,17
2026-01-07 00:00:00+00:00,2,2,24,16
2026-01-08 00:00:00+00:00,11,7,25,19
2026-01-09 00:00:00+00:00,9,9,17,14
2026-01-10 00:00:00+00:00,22,8,57,20
2026-01-11 00:00:00+00:00,12,4,31,21
2026-01-12 00:00:00+00:00,12,8,15,12
2026-01-13 00:00:00+00:00,19,9,29,17
2026-01-14 00:00:00+00:00,15,6,22,16
2026-01-15 00:00:00+00:00,2,2,23,18
2026-01-16 00:00:00+00:00,23,12,23,16
