time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,6.0,3.0,34,20
2025-11-29 00:00:00+00:00,2.0,2.0,33,18
2025-11-30 00:00:00+00:00,2.0,2.0,38,25
2025-12-01 00:00:00+00:00,51.0,13.0,41,22
2025-12-02 00:00:00+00:00,61.0,16.0,23,18
2025-12-03 00:00:00+00:00,124.0,26.0,25,16
2025-12-04 00:00:00+00:00,4.0,4.0,8,6
2025-12-05 00:00:00+00:00,6.0,6.0,17,15
2025-12-06 00:00:00+00:00,7.0,7.0,18,13
2025-12-07 00:00:00+00:00,4.0,4.0,52,24
2025-12-08 00:00:00+00:00,11.0,6.0,34,16
2025-12-09 00:00:00+00:00,12.0,6.0,26,17
2025-12-10 00:00:00+00:00,4.0,4.0,56,24
2025-12-11 00:00:00+00:00,,,15,12
