url_path,views_total,views_unique
/vishal2376/snaptick,297,204
/vishal2376/snaptick/releases/tag/v3.3,51,40
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen/AddTaskScreen.kt,26,1
/vishal2376/snaptick/releases,22,16
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,16,1
/vishal2376/snaptick/issues,13,8
/vishal2376/snaptick/tree/master/app,8,7
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/settings/SettingsScreen.kt,8,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/this_week_task_screen/ThisWeekTaskScreen.kt,7,1
/vishal2376/snaptick/blob/master/app/build.gradle.kts,6,1
