url_path,views_total,views_unique
/vishal2376/snaptick,323,239
/vishal2376/snaptick/releases/tag/v3.3,62,51
/vishal2376/snaptick/tree/master/app,26,17
/vishal2376/snaptick/tree/master/app/src,17,13
/vishal2376/snaptick/tree/master/app/src/main,17,13
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,17,11
/vishal2376/snaptick/issues,16,7
/vishal2376/snaptick/releases,9,8
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,8,6
/vishal2376/snaptick/blob/master/README.md,8,3
