url_path,views_total,views_unique
/vishal2376/snaptick,313,216
/vishal2376/snaptick/releases/tag/v3.1,36,31
/vishal2376/snaptick/blob/533c5ffdfe3f69b5fe6547df0684bff458bd3f7f/README.md,26,13
/vishal2376/snaptick/tree/master/app,20,14
/vishal2376/snaptick/releases,19,17
/vishal2376/snaptick/tree/master/app/src,12,9
/vishal2376/snaptick/tree/master/app/src/main,12,9
/vishal2376/snaptick/issues,12,7
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,10,8
/vishal2376/snaptick/tree/master/fastlane/metadata/android/en-US,6,5
