time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-29 00:00:00+00:00,,,90,31
2024-06-30 00:00:00+00:00,,,45,28
2024-07-01 00:00:00+00:00,3.0,2.0,53,26
2024-07-02 00:00:00+00:00,,,48,28
2024-07-03 00:00:00+00:00,,,150,60
2024-07-04 00:00:00+00:00,2.0,1.0,124,36
2024-07-05 00:00:00+00:00,4.0,2.0,257,112
2024-07-06 00:00:00+00:00,3.0,3.0,69,20
2024-07-07 00:00:00+00:00,1.0,1.0,63,22
2024-07-08 00:00:00+00:00,3.0,1.0,69,37
2024-07-09 00:00:00+00:00,5.0,3.0,69,24
2024-07-10 00:00:00+00:00,,,34,19
2024-07-11 00:00:00+00:00,,,39,16
2024-07-12 00:00:00+00:00,1.0,1.0,41,19
