url_path,views_total,views_unique
/vishal2376/snaptick,306,233
/vishal2376/snaptick/releases/tag/v3.1,62,51
/vishal2376/snaptick/releases,18,18
/vishal2376/snaptick/tree/master/app,14,11
/vishal2376/snaptick/issues,14,8
/vishal2376/snaptick/tree/master/app/src,7,6
/vishal2376/snaptick/tree/master/app/src/main,6,6
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,5,4
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/di/AppModule.kt,4,1
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,3,3
