url_path,views_total,views_unique
/vishal2376/snaptick,318,221
/vishal2376/snaptick/releases/tag/v3.3,63,55
/vishal2376/snaptick/releases,25,20
/vishal2376/snaptick/tree/master/app,19,14
/vishal2376/snaptick/issues,18,11
/vishal2376/snaptick/blob/master/app/build.gradle.kts,18,2
/vishal2376/snaptick/issues/93,13,10
/vishal2376/snaptick/tree/master/app/src,12,11
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/home_screen/HomeScreen.kt,10,4
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,10,2
