url_path,views_total,views_unique
/vishal2376/snaptick,287,194
/vishal2376/snaptick/releases/tag/v3.3,58,47
/vishal2376/snaptick/releases,20,12
/vishal2376/snaptick/issues/93,16,5
/vishal2376/snaptick/issues,11,7
/vishal2376/snaptick/tree/master/app,6,6
/vishal2376/snaptick/tree/master/app/src/main,6,6
/vishal2376/snaptick/tree/master/app/src,5,5
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen/AddTaskScreen.kt,5,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/settings/SettingsScreen.kt,5,1
