url_path,views_total,views_unique
/vishal2376/snaptick,283,226
/vishal2376/snaptick/releases/tag/v3.0,56,51
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,38,8
/vishal2376/snaptick/tree/master/app,33,12
/vishal2376/snaptick/tree/master/app/src,27,9
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,24,3
/vishal2376/snaptick/tree/master/app/src/main,20,7
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/data/local,17,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,15,3
/vishal2376/snaptick/releases,14,13
