url_path,views_total,views_unique
/vishal2376/snaptick,220,178
/vishal2376/snaptick/releases/tag/v4.1,27,21
/vishal2376/snaptick/releases/tag/v4.0,25,21
/vishal2376/snaptick/releases,18,13
/vishal2376/snaptick/releases/tag/v4.2,15,12
/vishal2376/snaptick/issues,10,6
/vishal2376/snaptick/pulls,5,2
/vishal2376/snaptick/discussions,2,2
/vishal2376/snaptick/issues/122,2,2
/vishal2376/snaptick/blob/d448cc820ffb6cefbf0aca1b03594861b2f915ee/app/src/main/java/com/vishal2376/snaptick/domain/model/Task.kt,2,1
