url_path,views_total,views_unique
/vishal2376/snaptick,199,156
/vishal2376/snaptick/releases/tag/v4.2,59,41
/vishal2376/snaptick/releases,13,11
/vishal2376/snaptick/pulls,8,8
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,7,2
/vishal2376/snaptick/tree/master/app,6,5
/vishal2376/snaptick/tree/master/app/src,4,2
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,4,1
/vishal2376/snaptick/issues,3,3
/vishal2376/snaptick/blob/master/.github/workflows/github-repo-stats.yml,3,1
