time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-28 00:00:00+00:00,7,3,12,11
2025-12-29 00:00:00+00:00,5,5,32,16
2025-12-30 00:00:00+00:00,2,2,27,19
2025-12-31 00:00:00+00:00,3,3,19,14
2026-01-01 00:00:00+00:00,2,2,39,24
2026-01-02 00:00:00+00:00,1,1,25,14
2026-01-03 00:00:00+00:00,22,8,19,13
2026-01-04 00:00:00+00:00,9,4,26,13
2026-01-05 00:00:00+00:00,12,7,19,10
2026-01-06 00:00:00+00:00,9,6,23,17
2026-01-07 00:00:00+00:00,2,2,24,16
2026-01-08 00:00:00+00:00,11,7,25,19
2026-01-09 00:00:00+00:00,9,9,17,14
2026-01-10 00:00:00+00:00,22,8,57,20
