url_path,views_total,views_unique
/vishal2376/snaptick,288,192
/vishal2376/snaptick/releases/tag/v3.3,47,37
/vishal2376/snaptick/tree/master/app,6,5
/vishal2376/snaptick/issues,5,3
/vishal2376/snaptick/releases,4,4
/vishal2376/snaptick/tree/master/app/src,4,4
/vishal2376/snaptick/tree/master/app/src/main,4,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,3,3
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,3,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/MainActivity.kt,2,2
