url_path,views_total,views_unique
/vishal2376/snaptick,236,185
/vishal2376/snaptick/releases/tag/v3.0,50,45
/vishal2376/snaptick/tree/master/app,32,15
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,32,11
/vishal2376/snaptick/tree/master/app/src,24,12
/vishal2376/snaptick/tree/master/app/src/main,21,10
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/data/local,13,4
/vishal2376/snaptick/issues,12,6
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/data,12,5
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,11,4
