time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,23,9,15,13
2026-08-21 00:00:00+00:00,5,4,23,15
2026-08-22 00:00:00+00:00,4,4,30,16
2026-08-23 00:00:00+00:00,3,3,22,16
2026-08-24 00:00:00+00:00,18,8,15,12
2026-08-25 00:00:00+00:00,16,9,35,15
2026-08-26 00:00:00+00:00,13,7,36,20
2026-08-27 00:00:00+00:00,2,2,10,9
2026-08-28 00:00:00+00:00,2,2,15,12
2026-08-29 00:00:00+00:00,2,2,14,11
2026-08-30 00:00:00+00:00,3,2,31,23
2026-08-31 00:00:00+00:00,16,15,19,18
2026-09-01 00:00:00+00:00,10,9,29,18
2026-09-02 00:00:00+00:00,4,3,23,18
