url_path,views_total,views_unique
/vishal2376/snaptick,424,339
/vishal2376/snaptick/tree/master/app,73,25
/vishal2376/snaptick/tree/master/app/src/main,71,21
/vishal2376/snaptick/tree/master/app/src,67,23
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,63,13
/vishal2376/snaptick/tree/master/app/src/main/res,44,11
/vishal2376/snaptick/releases/tag/v3.0,37,33
/vishal2376/snaptick/issues,25,15
/vishal2376/snaptick/blob/master/README.md,24,2
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,24,1
