time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-30 00:00:00+00:00,4,3,30,16
2025-07-31 00:00:00+00:00,7,3,44,12
2025-08-01 00:00:00+00:00,4,4,44,20
2025-08-02 00:00:00+00:00,5,5,35,20
2025-08-03 00:00:00+00:00,2,2,29,20
2025-08-04 00:00:00+00:00,6,6,30,16
2025-08-05 00:00:00+00:00,5,2,54,28
2025-08-06 00:00:00+00:00,3,3,20,13
2025-08-07 00:00:00+00:00,2,2,24,17
2025-08-08 00:00:00+00:00,2,2,72,17
2025-08-09 00:00:00+00:00,6,6,15,12
2025-08-10 00:00:00+00:00,2,2,37,16
2025-08-11 00:00:00+00:00,5,5,56,15
2025-08-12 00:00:00+00:00,2,1,12,9
