time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-05 00:00:00+00:00,5,4,28,19
2026-03-06 00:00:00+00:00,7,6,22,16
2026-03-07 00:00:00+00:00,12,6,19,16
2026-03-08 00:00:00+00:00,6,5,20,17
2026-03-09 00:00:00+00:00,18,9,23,13
2026-03-10 00:00:00+00:00,5,5,13,12
2026-03-11 00:00:00+00:00,7,4,11,11
2026-03-12 00:00:00+00:00,11,6,11,10
2026-03-13 00:00:00+00:00,4,3,20,11
2026-03-14 00:00:00+00:00,17,7,13,10
2026-03-15 00:00:00+00:00,8,3,35,11
2026-03-16 00:00:00+00:00,7,6,25,15
2026-03-17 00:00:00+00:00,5,5,23,19
2026-03-18 00:00:00+00:00,5,2,20,16
