time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-26 00:00:00+00:00,1,1,30,18
2025-01-27 00:00:00+00:00,3,1,37,19
2025-01-28 00:00:00+00:00,3,1,25,17
2025-01-29 00:00:00+00:00,3,1,34,20
2025-01-30 00:00:00+00:00,3,2,41,23
2025-01-31 00:00:00+00:00,6,3,35,20
2025-02-01 00:00:00+00:00,7,3,47,18
2025-02-02 00:00:00+00:00,6,3,27,19
2025-02-03 00:00:00+00:00,3,3,26,14
2025-02-04 00:00:00+00:00,7,5,33,18
2025-02-05 00:00:00+00:00,4,2,24,18
2025-02-06 00:00:00+00:00,7,3,51,19
2025-02-07 00:00:00+00:00,6,2,43,19
2025-02-08 00:00:00+00:00,1,1,89,21
