url_path,views_total,views_unique
/vishal2376/snaptick,280,214
/vishal2376/snaptick/releases/tag/v3.2,48,39
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/data/local/TaskDao.kt,19,1
/vishal2376/snaptick/issues,15,9
/vishal2376/snaptick/releases,13,11
/vishal2376/snaptick/tree/master/app,8,8
/vishal2376/snaptick/tree/master/app/src,8,7
/vishal2376/snaptick/tree/master/app/src/main,8,7
/vishal2376/snaptick/commits/master,8,2
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,7,7
