url_path,views_total,views_unique
/vishal2376/snaptick,455,333
/vishal2376/snaptick/releases/tag/v3.0,97,79
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,61,13
/vishal2376/snaptick/tree/master/app,55,21
/vishal2376/snaptick/tree/master/app/src,45,16
/vishal2376/snaptick/tree/master/app/src/main,41,16
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/widget,34,7
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,27,6
/vishal2376/snaptick/blob/master/README.md,25,4
/vishal2376/snaptick/issues,23,15
