url_path,views_total,views_unique
/vishal2376/snaptick,276,218
/vishal2376/snaptick/releases/tag/v3.0,44,41
/vishal2376/snaptick/tree/master/app,40,15
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,31,7
/vishal2376/snaptick/tree/master/app/src/main,23,10
/vishal2376/snaptick/blob/master/README.md,23,1
/vishal2376/snaptick/tree/master/app/src,21,10
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,18,2
/vishal2376/snaptick/releases,16,13
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,10,2
