url_path,views_total,views_unique
/vishal2376/snaptick,306,230
/vishal2376/snaptick/releases/tag/v3.3,60,49
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,24,9
/vishal2376/snaptick/tree/master/app,23,15
/vishal2376/snaptick/tree/master/app/src/main,15,10
/vishal2376/snaptick/tree/master/app/src,14,10
/vishal2376/snaptick/issues,13,6
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,12,6
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/domain,7,4
/vishal2376/snaptick/releases,6,5
