time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-10 00:00:00+00:00,3.0,2.0,20,11
2025-01-11 00:00:00+00:00,1.0,1.0,45,26
2025-01-12 00:00:00+00:00,5.0,1.0,20,11
2025-01-13 00:00:00+00:00,1.0,1.0,71,30
2025-01-14 00:00:00+00:00,7.0,6.0,158,52
2025-01-15 00:00:00+00:00,2.0,2.0,123,43
2025-01-16 00:00:00+00:00,1.0,1.0,93,35
2025-01-17 00:00:00+00:00,2.0,2.0,60,33
2025-01-18 00:00:00+00:00,3.0,1.0,62,34
2025-01-19 00:00:00+00:00,4.0,3.0,107,24
2025-01-20 00:00:00+00:00,2.0,2.0,39,28
2025-01-21 00:00:00+00:00,2.0,1.0,64,23
2025-01-22 00:00:00+00:00,,,51,26
2025-01-23 00:00:00+00:00,,,54,24
