url_path,views_total,views_unique
/vishal2376/snaptick,274,199
/vishal2376/snaptick/releases/tag/v3.0,46,38
/vishal2376/snaptick/tree/master/app,38,11
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,32,4
/vishal2376/snaptick/releases,27,22
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,26,2
/vishal2376/snaptick/tree/master/app/src,20,6
/vishal2376/snaptick/tree/master/app/src/main,18,5
/vishal2376/snaptick/issues,16,14
/vishal2376/snaptick/tree/master/app/src/main/res,13,4
