time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-15 00:00:00+00:00,4.0,4.0,86,25
2025-09-16 00:00:00+00:00,9.0,6.0,44,25
2025-09-17 00:00:00+00:00,8.0,7.0,25,14
2025-09-18 00:00:00+00:00,5.0,2.0,22,17
2025-09-19 00:00:00+00:00,11.0,7.0,26,17
2025-09-20 00:00:00+00:00,8.0,8.0,18,14
2025-09-21 00:00:00+00:00,4.0,4.0,21,14
2025-09-22 00:00:00+00:00,10.0,6.0,48,32
2025-09-23 00:00:00+00:00,1.0,1.0,29,22
2025-09-24 00:00:00+00:00,,,52,25
2025-09-25 00:00:00+00:00,6.0,6.0,36,27
2025-09-26 00:00:00+00:00,1.0,1.0,44,22
2025-09-27 00:00:00+00:00,2.0,2.0,25,20
2025-09-28 00:00:00+00:00,2.0,2.0,30,15
