url_path,views_total,views_unique
/vishal2376/snaptick,286,206
/vishal2376/snaptick/releases/tag/v3.2,55,48
/vishal2376/snaptick/issues,17,9
/vishal2376/snaptick/tree/master/app,13,9
/vishal2376/snaptick/tree/master/app/src,10,7
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen,9,1
/vishal2376/snaptick/tree/master/app/src/main,8,4
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen/AddTaskScreen.kt,8,1
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,7,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,7,4
