time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-13 00:00:00+00:00,7.0,7.0,26,18
2025-06-14 00:00:00+00:00,1.0,1.0,39,21
2025-06-15 00:00:00+00:00,7.0,7.0,36,13
2025-06-16 00:00:00+00:00,4.0,4.0,64,26
2025-06-17 00:00:00+00:00,5.0,4.0,40,24
2025-06-18 00:00:00+00:00,5.0,4.0,43,19
2025-06-19 00:00:00+00:00,2.0,2.0,64,26
2025-06-20 00:00:00+00:00,7.0,6.0,68,27
2025-06-21 00:00:00+00:00,29.0,5.0,74,15
2025-06-22 00:00:00+00:00,3.0,3.0,53,26
2025-06-23 00:00:00+00:00,8.0,7.0,44,19
2025-06-24 00:00:00+00:00,11.0,7.0,48,17
2025-06-25 00:00:00+00:00,4.0,4.0,58,17
2025-06-26 00:00:00+00:00,,,26,18
