time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-08 00:00:00+00:00,10.0,4.0,27,21
2025-11-09 00:00:00+00:00,8.0,3.0,27,21
2025-11-10 00:00:00+00:00,12.0,6.0,24,16
2025-11-11 00:00:00+00:00,7.0,5.0,21,15
2025-11-12 00:00:00+00:00,15.0,5.0,23,15
2025-11-13 00:00:00+00:00,5.0,5.0,19,10
2025-11-14 00:00:00+00:00,15.0,6.0,22,17
2025-11-15 00:00:00+00:00,3.0,3.0,40,19
2025-11-16 00:00:00+00:00,5.0,5.0,62,23
2025-11-17 00:00:00+00:00,4.0,4.0,29,23
2025-11-18 00:00:00+00:00,6.0,5.0,34,20
2025-11-19 00:00:00+00:00,9.0,8.0,52,25
2025-11-20 00:00:00+00:00,7.0,6.0,25,17
2025-11-21 00:00:00+00:00,,,13,11
