url_path,views_total,views_unique
/vishal2376/snaptick,325,231
/vishal2376/snaptick/releases/tag/v3.1,56,44
/vishal2376/snaptick/releases,25,20
/vishal2376/snaptick/releases/tag/v3.2,23,18
/vishal2376/snaptick/tree/master/app,18,15
/vishal2376/snaptick/tree/master/app/src,15,11
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,14,8
/vishal2376/snaptick/issues,14,7
/vishal2376/snaptick/tree/master/app/src/main,13,10
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,11,5
