url_path,views_total,views_unique
/vishal2376/snaptick,213,164
/vishal2376/snaptick/releases/tag/v4.2,39,30
/vishal2376/snaptick/releases/tag/v4.1,27,21
/vishal2376/snaptick/releases,21,16
/vishal2376/snaptick/issues,7,5
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,5,2
/vishal2376/snaptick/pulls,4,4
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,3,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/MainActivity.kt,2,2
/vishal2376/snaptick/tree/master/app,2,2
