referrer,views_total,views_unique
github.com,152,39
alternativeto.net,113,77
developer.android.com,61,1
Google,47,17
DuckDuckGo,5,3
vishal2376.me,4,3
search.brave.com,3,2
apt.izzysoft.de,3,2
Bing,3,1
nocodefounders.com,3,1
