url_path,views_total,views_unique
/vishal2376/snaptick,324,206
/vishal2376/snaptick/releases/tag/v3.2,47,41
/vishal2376/snaptick/issues,17,6
/vishal2376/snaptick/releases,14,14
/vishal2376/snaptick/tree/master/app/src,14,5
/vishal2376/snaptick/tree/master/app,13,7
/vishal2376/snaptick/tree/master/app/src/main,8,5
/vishal2376/snaptick/tree/master/app/src/androidTest/java/com/vishal2376/snaptick,8,1
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,5,3
/vishal2376/snaptick/tree/master/app/schemas/com.vishal2376.snaptick.data.local.TaskDatabase,5,1
