url_path,views_total,views_unique
/vishal2376/snaptick,317,230
/vishal2376/snaptick/releases/tag/v3.3,56,42
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,26,14
/vishal2376/snaptick/tree/master/app,24,18
/vishal2376/snaptick/tree/master/app/src,19,16
/vishal2376/snaptick/tree/master/app/src/main,19,16
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,18,7
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/data,16,5
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/domain,14,4
/vishal2376/snaptick/releases,11,10
