url_path,views_total,views_unique
/vishal2376/snaptick,296,219
/vishal2376/snaptick/releases/tag/v3.3,53,48
/vishal2376/snaptick/blob/master/app/build.gradle.kts,24,2
/vishal2376/snaptick/releases,23,19
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,19,1
/vishal2376/snaptick/tree/master/app,18,13
/vishal2376/snaptick/issues,17,10
/vishal2376/snaptick/tree/master/app/src,12,12
/vishal2376/snaptick/tree/master/app/src/main,10,9
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/home_screen/HomeScreen.kt,10,4
