time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-20 00:00:00+00:00,1,1,46,24
2025-08-21 00:00:00+00:00,1,1,40,27
2025-08-22 00:00:00+00:00,1,1,32,18
2025-08-23 00:00:00+00:00,11,9,24,14
2025-08-24 00:00:00+00:00,7,7,150,17
2025-08-25 00:00:00+00:00,8,8,35,24
2025-08-26 00:00:00+00:00,15,15,43,18
2025-08-27 00:00:00+00:00,6,3,56,20
2025-08-28 00:00:00+00:00,6,3,12,9
2025-08-29 00:00:00+00:00,4,4,49,23
2025-08-30 00:00:00+00:00,4,4,46,12
2025-08-31 00:00:00+00:00,3,3,29,17
2025-09-01 00:00:00+00:00,6,6,30,20
2025-09-02 00:00:00+00:00,2,1,22,16
