url_path,views_total,views_unique
/vishal2376/snaptick,268,177
/vishal2376/snaptick/releases/tag/v3.0,53,39
/vishal2376/snaptick/tree/master/app,39,12
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,29,4
/vishal2376/snaptick/tree/master/app/src/main,28,8
/vishal2376/snaptick/tree/master/app/src,25,9
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,22,1
/vishal2376/snaptick/tree/master/app/src/main/res,19,6
/vishal2376/snaptick/releases,17,14
/vishal2376/snaptick/issues,17,12
