url_path,views_total,views_unique
/vishal2376/snaptick,270,211
/vishal2376/snaptick/releases/tag/v3.0,43,41
/vishal2376/snaptick/tree/master/app,41,13
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,35,6
/vishal2376/snaptick/tree/master/app/src,24,8
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,22,2
/vishal2376/snaptick/tree/master/app/src/main,21,6
/vishal2376/snaptick/releases,19,17
/vishal2376/snaptick/issues,14,12
/vishal2376/snaptick/tree/master/app/src/main/res,13,4
