time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-10 00:00:00+00:00,12,6,24,16
2025-11-11 00:00:00+00:00,7,5,21,15
2025-11-12 00:00:00+00:00,15,5,23,15
2025-11-13 00:00:00+00:00,5,5,19,10
2025-11-14 00:00:00+00:00,15,6,22,17
2025-11-15 00:00:00+00:00,3,3,40,19
2025-11-16 00:00:00+00:00,5,5,62,23
2025-11-17 00:00:00+00:00,4,4,29,23
2025-11-18 00:00:00+00:00,6,5,34,20
2025-11-19 00:00:00+00:00,9,8,52,25
2025-11-20 00:00:00+00:00,7,6,25,17
2025-11-21 00:00:00+00:00,2,2,14,12
2025-11-22 00:00:00+00:00,7,6,28,10
2025-11-23 00:00:00+00:00,6,4,33,21
