referrer,views_total,views_unique
github.com,64,26
Google,17,14
alternativeto.net,17,12
t.co,10,1
linkedin.com,3,3
com.linkedin.android,3,2
openapk.net,3,2
DuckDuckGo,2,2
apt.izzysoft.de,2,1
fdroid.tabler.dev,2,1
