url_path,views_total,views_unique
/vishal2376/snaptick,256,199
/vishal2376/snaptick/releases/tag/v3.0,42,37
/vishal2376/snaptick/tree/master/app,22,11
/vishal2376/snaptick/issues,20,8
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,20,8
/vishal2376/snaptick/tree/master/app/src,15,8
/vishal2376/snaptick/tree/master/app/src/main,13,7
/vishal2376/snaptick/releases,12,12
/vishal2376/snaptick/pulls,10,5
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/viewmodels/TaskViewModel.kt,10,2
