url_path,views_total,views_unique
/vishal2376/snaptick,163,130
/vishal2376/snaptick/releases/tag/v3.3,31,25
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/calender_screen/CalenderScreen.kt,9,1
/vishal2376/snaptick/releases,8,7
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen/AddTaskScreen.kt,5,2
/vishal2376/snaptick/tree/master/app,5,2
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,4,2
/vishal2376/snaptick/tree/master/app/src/main,4,2
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,4,2
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/common/TextStyles.kt,4,1
