url_path,views_total,views_unique
/vishal2376/snaptick,645,486
/vishal2376/snaptick/tree/master/app,172,50
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,137,32
/vishal2376/snaptick/tree/master/app/src,121,41
/vishal2376/snaptick/tree/master/app/src/main,118,39
/vishal2376/snaptick/releases/tag/v3.0,66,53
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,43,13
/vishal2376/snaptick/issues,39,27
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/domain,37,11
/vishal2376/snaptick/tree/master/app/src/main/res,35,12
