url_path,views_total,views_unique
/vishal2376/snaptick,286,211
/vishal2376/snaptick/releases/tag/v3.3,53,42
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,23,11
/vishal2376/snaptick/tree/master/app,22,14
/vishal2376/snaptick/tree/master/app/src,16,13
/vishal2376/snaptick/tree/master/app/src/main,16,13
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,12,5
/vishal2376/snaptick/releases,11,10
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/domain,8,3
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/MainActivity.kt,7,5
