url_path,views_total,views_unique
/vishal2376/snaptick,301,206
/vishal2376/snaptick/releases/tag/v3.1,39,33
/vishal2376/snaptick/blob/533c5ffdfe3f69b5fe6547df0684bff458bd3f7f/README.md,26,13
/vishal2376/snaptick/releases,19,17
/vishal2376/snaptick/tree/master/app,18,13
/vishal2376/snaptick/issues,12,7
/vishal2376/snaptick/tree/master/app/src,10,8
/vishal2376/snaptick/tree/master/app/src/main,10,8
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,8,7
/vishal2376/snaptick/releases/tag/v3.0,6,5
