url_path,views_total,views_unique
/vishal2376/snaptick,209,163
/vishal2376/snaptick/releases/tag/v4.2,65,48
/vishal2376/snaptick/releases,13,11
/vishal2376/snaptick/pulls,8,8
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,7,2
/vishal2376/snaptick/issues,4,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,4,1
/vishal2376/snaptick/tree/master/app,3,2
/vishal2376/snaptick/blob/master/.github/workflows/github-repo-stats.yml,3,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/navigation/AppNavigation.kt,3,1
