time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,4,4,35,27
2025-09-10 00:00:00+00:00,4,4,36,22
2025-09-11 00:00:00+00:00,1,1,22,17
2025-09-12 00:00:00+00:00,4,4,33,21
2025-09-13 00:00:00+00:00,6,6,17,12
2025-09-14 00:00:00+00:00,2,2,28,18
2025-09-15 00:00:00+00:00,4,4,86,25
2025-09-16 00:00:00+00:00,9,6,44,25
2025-09-17 00:00:00+00:00,8,7,25,14
2025-09-18 00:00:00+00:00,5,2,22,17
2025-09-19 00:00:00+00:00,11,7,26,17
2025-09-20 00:00:00+00:00,8,8,18,14
2025-09-21 00:00:00+00:00,4,4,21,14
2025-09-22 00:00:00+00:00,9,5,47,31
