time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-11 00:00:00+00:00,2.0,2.0,44,15
2025-07-12 00:00:00+00:00,6.0,6.0,52,19
2025-07-13 00:00:00+00:00,1.0,1.0,23,16
2025-07-14 00:00:00+00:00,8.0,8.0,42,25
2025-07-15 00:00:00+00:00,6.0,5.0,33,22
2025-07-16 00:00:00+00:00,7.0,6.0,16,12
2025-07-17 00:00:00+00:00,6.0,5.0,13,9
2025-07-18 00:00:00+00:00,13.0,8.0,42,21
2025-07-19 00:00:00+00:00,5.0,5.0,38,20
2025-07-20 00:00:00+00:00,6.0,6.0,46,21
2025-07-21 00:00:00+00:00,7.0,7.0,40,20
2025-07-22 00:00:00+00:00,2.0,2.0,30,23
2025-07-23 00:00:00+00:00,6.0,5.0,45,26
2025-07-24 00:00:00+00:00,,,21,16
