time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-13 00:00:00+00:00,4,3,20,11
2026-03-14 00:00:00+00:00,17,7,13,10
2026-03-15 00:00:00+00:00,8,3,35,11
2026-03-16 00:00:00+00:00,7,6,25,15
2026-03-17 00:00:00+00:00,5,5,23,19
2026-03-18 00:00:00+00:00,5,2,20,16
2026-03-19 00:00:00+00:00,3,2,71,17
2026-03-20 00:00:00+00:00,10,5,17,12
2026-03-21 00:00:00+00:00,9,4,17,13
2026-03-22 00:00:00+00:00,7,3,20,11
2026-03-23 00:00:00+00:00,11,9,16,13
2026-03-24 00:00:00+00:00,7,3,16,14
2026-03-25 00:00:00+00:00,11,6,14,10
2026-03-26 00:00:00+00:00,14,5,22,18
