time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-27 00:00:00+00:00,2,2,25,20
2025-09-28 00:00:00+00:00,3,3,33,18
2025-09-29 00:00:00+00:00,13,12,32,22
2025-09-30 00:00:00+00:00,15,7,32,22
2025-10-01 00:00:00+00:00,6,5,99,25
2025-10-02 00:00:00+00:00,6,2,30,23
2025-10-03 00:00:00+00:00,3,2,30,15
2025-10-04 00:00:00+00:00,5,5,34,18
2025-10-05 00:00:00+00:00,7,7,37,26
2025-10-06 00:00:00+00:00,9,9,50,27
2025-10-07 00:00:00+00:00,7,6,41,20
2025-10-08 00:00:00+00:00,3,3,13,12
2025-10-09 00:00:00+00:00,10,4,21,12
2025-10-10 00:00:00+00:00,4,4,40,26
