time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-07 00:00:00+00:00,19,9,35,20
2026-09-08 00:00:00+00:00,20,11,27,16
2026-09-09 00:00:00+00:00,7,5,16,12
2026-09-10 00:00:00+00:00,9,8,20,12
2026-09-11 00:00:00+00:00,8,8,28,20
2026-09-12 00:00:00+00:00,4,4,38,19
2026-09-13 00:00:00+00:00,28,17,25,16
2026-09-14 00:00:00+00:00,6,6,23,13
2026-09-15 00:00:00+00:00,25,14,28,20
2026-09-16 00:00:00+00:00,5,4,18,14
2026-09-17 00:00:00+00:00,3,3,23,17
2026-09-18 00:00:00+00:00,3,3,44,22
2026-09-19 00:00:00+00:00,7,5,24,15
2026-09-20 00:00:00+00:00,8,4,33,19
