url_path,views_total,views_unique
/vishal2376/snaptick,353,268
/vishal2376/snaptick/releases/tag/v3.1,80,64
/vishal2376/snaptick/blob/533c5ffdfe3f69b5fe6547df0684bff458bd3f7f/README.md,26,13
/vishal2376/snaptick/tree/master/app,25,17
/vishal2376/snaptick/releases,24,22
/vishal2376/snaptick/issues,18,12
/vishal2376/snaptick/tree/master/app/src,17,12
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,17,11
/vishal2376/snaptick/tree/master/app/src/main,16,11
/vishal2376/snaptick/issues/19,12,11
