referrer,views_total,views_unique
github.com,58,23
Google,20,13
alternativeto.net,11,10
t.co,10,1
linkedin.com,3,3
com.linkedin.android,3,2
openapk.net,3,2
DuckDuckGo,2,2
search.brave.com,2,1
Baidu,1,1
